id.exposure	id.outcome	exposure	outcome	method	nsnp	egger_intercept	egger_intercept_se	egger_intercept_pval	Q	Q_df	Q_pval	exposure_name	exposure_cat
met-c-914	ieu-a-1128	Phospholipids in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	15	0.002945776066238961	0.009200710049802246	0.7539284887314117	10.670147903372014	13	0.6384285875304474	Phospholipids in medium VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-931	ieu-a-1128	Phospholipids in small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	14	0.00918495404562599	0.013362799400249988	0.5049287047755338	15.757319029952932	13	0.26248326139178124	Phospholipids in small VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-931	ieu-a-1128	Phospholipids in small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	14	0.00918495404562599	0.013362799400249988	0.5049287047755338	15.160435614592451	12	0.23277974000981388	Phospholipids in small VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-951	ieu-a-1128	Phospholipids in very large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	9	0.021210663099055952	0.016430043609516293	0.23771169107065807	6.692023006326877	8	0.5701959233892282	Phospholipids in very large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-951	ieu-a-1128	Phospholipids in very large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	9	0.021210663099055952	0.016430043609516293	0.23771169107065807	5.025424226916986	7	0.6568604517043235	Phospholipids in very large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-a-355	ieu-a-1128	Proline	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.022088041423923944	0.0142849060282625	0.3654643420936182	2.5000441381621274	2	0.28649847403237283	Proline (M/F) Shin/2014 [  7K]	Metabolites
met-a-355	ieu-a-1128	Proline	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.022088041423923944	0.0142849060282625	0.3654643420936182	0.10915388980478966	1	0.741109483891678	Proline (M/F) Shin/2014 [  7K]	Metabolites
met-a-501	ieu-a-1128	Pyroglutamine*	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.009040726580270744	0.054150749836412486	0.8946846329123493	6.1766418483619985	2	0.045578419813624385	Pyroglutamine* (M/F) Shin/2014 [  7K]	Metabolites
met-a-501	ieu-a-1128	Pyroglutamine*	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.009040726580270744	0.054150749836412486	0.8946846329123493	6.00914358752243	1	0.014231933231878732	Pyroglutamine* (M/F) Shin/2014 [  7K]	Metabolites
met-c-844	ieu-a-1128	Ratio of bisallylic groups to double bonds	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	-0.006431694066016686	0.018027572243756756	0.7553893715074587	3.366220677921753	3	0.3385317932294308	Ratio of bisallylic groups to double bonds (M/F) Kettunen/2016 [ 13K]	Metabolites
met-c-844	ieu-a-1128	Ratio of bisallylic groups to double bonds	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	-0.006431694066016686	0.018027572243756756	0.7553893715074587	3.1648050194819066	2	0.2054808349988787	Ratio of bisallylic groups to double bonds (M/F) Kettunen/2016 [ 13K]	Metabolites
met-c-845	ieu-a-1128	Ratio of bisallylic groups to total fatty acids	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	6	-4.795335984696518e-4	0.012776505831482309	0.9718589187142851	5.613801802728537	5	0.3456283899304833	Ratio of bisallylic groups to total fatty acids (M/F) Kettunen/2016 [ 13K]	Metabolites
met-c-845	ieu-a-1128	Ratio of bisallylic groups to total fatty acids	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	6	-4.795335984696518e-4	0.012776505831482309	0.9718589187142851	5.611825479145933	4	0.23007339827536316	Ratio of bisallylic groups to total fatty acids (M/F) Kettunen/2016 [ 13K]	Metabolites
met-a-464	ieu-a-1128	Serine	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.19686833645706497	0.08128543603016385	0.24928174900172775	6.091472398687961	2	0.04756128450905458	Serine (M/F) Shin/2014 [  7K]	Metabolites
met-a-464	ieu-a-1128	Serine	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.19686833645706497	0.08128543603016385	0.24928174900172775	0.2256857379902013	1	0.6347414066213121	Serine (M/F) Shin/2014 [  7K]	Metabolites
met-c-864	ieu-a-1128	Total cholesterol in HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	12	0.031121049107574256	0.01689400809628476	0.09526491369376346	27.032719665144356	11	0.0045432213059944685	Total cholesterol in HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-864	ieu-a-1128	Total cholesterol in HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	12	0.031121049107574256	0.01689400809628476	0.09526491369376346	20.183518300338122	10	0.027563923582005503	Total cholesterol in HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-874	ieu-a-1128	Total cholesterol in large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	14	0.017482439833534376	0.012612280926630522	0.19091974459554423	21.753897933510164	13	0.05929423349875938	Total cholesterol in large HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-874	ieu-a-1128	Total cholesterol in large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	14	0.017482439833534376	0.012612280926630522	0.19091974459554423	18.751480162718543	12	0.09470506982019236	Total cholesterol in large HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-886	ieu-a-1128	Total cholesterol in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	10	0.012544345981329783	0.013877382889996634	0.39243260044422834	5.436246861085456	9	0.7947433615801968	Total cholesterol in large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-886	ieu-a-1128	Total cholesterol in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	10	0.012544345981329783	0.013877382889996634	0.39243260044422834	4.619136146813141	8	0.7973989649218511	Total cholesterol in large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-898	ieu-a-1128	Total cholesterol in medium HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	6	-0.03226976139904517	0.02849348051030255	0.3206972461364771	18.078690182773563	5	0.002849383653362268	Total cholesterol in medium HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-898	ieu-a-1128	Total cholesterol in medium HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	6	-0.03226976139904517	0.02849348051030255	0.3206972461364771	13.689165563042428	4	0.008356132492217132	Total cholesterol in medium HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-909	ieu-a-1128	Total cholesterol in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	15	0.002690580099563614	0.011688927259012534	0.821532860101185	16.182751038974693	14	0.30234176641563765	Total cholesterol in medium VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-909	ieu-a-1128	Total cholesterol in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	15	0.002690580099563614	0.011688927259012534	0.821532860101185	16.117063181701255	13	0.24286626585268695	Total cholesterol in medium VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-927	ieu-a-1128	Total cholesterol in small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	16	0.012739020579297565	0.014114452988234879	0.3820303346092008	22.80230515650709	15	0.08842843397481594	Total cholesterol in small VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-927	ieu-a-1128	Total cholesterol in small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	16	0.012739020579297565	0.014114452988234879	0.3820303346092008	21.54849200035365	14	0.08838007256884582	Total cholesterol in small VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-942	ieu-a-1128	Total cholesterol in very large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	13	0.020835391929502685	0.015064994210878176	0.19408286295057695	23.061758276454036	12	0.0272061861573078	Total cholesterol in very large HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-942	ieu-a-1128	Total cholesterol in very large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	13	0.020835391929502685	0.015064994210878176	0.19408286295057695	19.645599743431003	11	0.050444452605711704	Total cholesterol in very large HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-957	ieu-a-1128	Total lipids in chylomicrons and largest VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	9	0.006944789996554383	0.01602445647876955	0.6777752266374969	4.098754301455253	8	0.8481053334915283	Total lipids in chylomicrons and largest VLDL particles (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-957	ieu-a-1128	Total lipids in chylomicrons and largest VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	9	0.006944789996554383	0.01602445647876955	0.6777752266374969	3.9109300704522845	7	0.789977522690812	Total lipids in chylomicrons and largest VLDL particles (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-877	ieu-a-1128	Total lipids in large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	11	0.018615727003135428	0.013025981193529797	0.18674526163283034	8.879038520172672	10	0.5436205418391575	Total lipids in large HDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-877	ieu-a-1128	Total lipids in large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	11	0.018615727003135428	0.013025981193529797	0.18674526163283034	6.836646479697504	9	0.6541222735071306	Total lipids in large HDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-889	ieu-a-1128	Total lipids in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	9	0.0012571477995049149	0.01610749770928444	0.9399744965947507	2.499552562574795	8	0.9617518071838873	Total lipids in large VLDL (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-889	ieu-a-1128	Total lipids in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	9	0.0012571477995049149	0.01610749770928444	0.9399744965947507	2.493461170940229	7	0.9275886399373792	Total lipids in large VLDL (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-912	ieu-a-1128	Total lipids in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	12	0.0039098214585441505	0.01259140741231108	0.7625446254577626	15.623953323750968	11	0.1556755310007747	Total lipids in medium VLDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-912	ieu-a-1128	Total lipids in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	12	0.0039098214585441505	0.01259140741231108	0.7625446254577626	15.474746446597067	10	0.1156881478862426	Total lipids in medium VLDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-929	ieu-a-1128	Total lipids in small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	14	0.010679781703604684	0.012776956690279317	0.41956463698000257	15.670135897351415	13	0.2674020844420985	Total lipids in small VLDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-929	ieu-a-1128	Total lipids in small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	14	0.010679781703604684	0.012776956690279317	0.41956463698000257	14.807982483733724	12	0.25210572877017007	Total lipids in small VLDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-945	ieu-a-1128	Total lipids in very large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	13	0.022383165619022958	0.012683440988220242	0.10531512581421232	16.752824026429774	12	0.15913417863821103	Total lipids in very large HDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-945	ieu-a-1128	Total lipids in very large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	13	0.022383165619022958	0.012683440988220242	0.10531512581421232	13.05628186993133	11	0.2896627816542516	Total lipids in very large HDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-949	ieu-a-1128	Total lipids in very large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	8	0.013376341613710676	0.01736562401461143	0.47036727508727405	4.611937199591766	7	0.7071995904635378	Total lipids in very large VLDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-949	ieu-a-1128	Total lipids in very large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	8	0.013376341613710676	0.01736562401461143	0.47036727508727405	4.018610467935195	6	0.6741577813652406	Total lipids in very large VLDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-960	ieu-a-1128	Triglycerides in chylomicrons and largest VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	9	0.00801160427117073	0.016507254562980567	0.6422573279464778	5.789621047864171	8	0.6707839911997082	Triglycerides in chylomicrons and largest VLDL particles (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-960	ieu-a-1128	Triglycerides in chylomicrons and largest VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	9	0.00801160427117073	0.016507254562980567	0.6422573279464778	5.554067699863318	7	0.5926705471220163	Triglycerides in chylomicrons and largest VLDL particles (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-892	ieu-a-1128	Triglycerides in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	9	0.00919988813671167	0.015289055552511612	0.5663239631536027	2.8418527391853012	8	0.9438865554161809	Triglycerides in large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-892	ieu-a-1128	Triglycerides in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	9	0.00919988813671167	0.015289055552511612	0.5663239631536027	2.4797733732526206	7	0.9286124329574755	Triglycerides in large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-915	ieu-a-1128	Triglycerides in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	13	0.015379592450627968	0.011402599283629536	0.20451973227967857	15.054582302789928	12	0.2384650610833769	Triglycerides in medium VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-915	ieu-a-1128	Triglycerides in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	13	0.015379592450627968	0.011402599283629536	0.20451973227967857	12.918148178624769	11	0.29870887423432013	Triglycerides in medium VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-923	ieu-a-1128	Triglycerides in small HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	11	-4.6832483734852515e-4	0.013442837526302289	0.9729691666144586	4.802138364673979	10	0.9039972773314056	Triglycerides in small HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-923	ieu-a-1128	Triglycerides in small HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	11	-4.6832483734852515e-4	0.013442837526302289	0.9729691666144586	4.800924661514214	9	0.8513053451623495	Triglycerides in small HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-932	ieu-a-1128	Triglycerides in small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	14	0.003919703664681107	0.012695672856527241	0.7628111833857486	16.92693715856547	13	0.202665654883651	Triglycerides in small VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-932	ieu-a-1128	Triglycerides in small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	14	0.003919703664681107	0.012695672856527241	0.7628111833857486	16.793537119566174	12	0.1575301918116515	Triglycerides in small VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-952	ieu-a-1128	Triglycerides in very large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	9	0.019500322869596264	0.014943820556900052	0.23318114219865177	6.580021772961739	8	0.5825459019654712	Triglycerides in very large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-952	ieu-a-1128	Triglycerides in very large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	9	0.019500322869596264	0.014943820556900052	0.23318114219865177	4.87723481074201	7	0.6749418707261647	Triglycerides in very large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-956	ieu-a-1128	Triglycerides in very small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	19	0.01999946571726756	0.011027690192485366	0.08743681218739821	21.0138663439237	18	0.2787140511690687	Triglycerides in very small VLDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-956	ieu-a-1128	Triglycerides in very small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	19	0.01999946571726756	0.011027690192485366	0.08743681218739821	17.60733506182672	17	0.41400768701854757	Triglycerides in very small VLDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-a-316	ieu-a-1128	Uridine	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.02533345526630454	0.0356048405327909	0.6063055110611915	0.5088301466983626	2	0.7753698998633982	Uridine (M/F) Shin/2014 [  7K]	Metabolites
met-a-316	ieu-a-1128	Uridine	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.02533345526630454	0.0356048405327909	0.6063055110611915	0.002573467805566465	1	0.9595411821263421	Uridine (M/F) Shin/2014 [  7K]	Metabolites
met-a-485	ieu-a-1128	X-02269	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	0.0042978327008684055	1	0.9477298416126472	X-02269 (M/F) Shin/2014 [  7K]	Metabolites
met-a-373	ieu-a-1128	X-03094	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	5	0.01873724507301179	0.023296651450263356	0.4800612570921132	2.6106707316669127	4	0.6249340186181556	X-03094 (M/F) Shin/2014 [  7K]	Metabolites
