exposure.id	exposure.trait	exposure.sample_size	exposure.sex	exposure.note	exposure.population	year	author	consortium	outcome.id	outcome.sample_size	N_case	outcome.year	outcome.nsnp	mr.pval	mr.b	mr.se	mr.nsnp	mr.method	mr.moescore
ukb-b-11189	Type of special diet followed: Gluten-free	64949.0	Males and Females	20086#8: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	6.31078914436637e-12	-0.644110941771181	0.0937236083370477	3	FE IVW	1
ukb-b-11189	Type of special diet followed: Gluten-free	64949.0	Males and Females	20086#8: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.091091187827399	1.13979591081251	0.674567341614224	2	FE IVW	1
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0270729094114946	-1.10196378874406	0.49852126412501097	3	FE IVW	1
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0277457230814276	-0.8935077596825028	0.405980633304924	3	FE IVW	1
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	3.48559385246429e-7	-0.8985578492639291	0.176357295573964	3	FE IVW	1
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	4.22348904469471e-9	3.56437888519382	0.606682774188277	4	FE IVW	0.71
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	0.48832206029678704	1.03142303963317	1.48838774400711	5	Simple median	0.64
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	0.9766729648229531	0.0364365016395444	1.24610691728985	5	FE IVW	0.74
ukb-b-7663	Types of physical activity in last 4 weeks: Strenuous sports	460376.0	Males and Females	6164#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.10826707084988199	-2.94972659457287	1.43085778743269	5	Simple mode	0.68
ukb-b-7663	Types of physical activity in last 4 weeks: Strenuous sports	460376.0	Males and Females	6164#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	1.42188231190613e-5	-2.26642976473348	0.522164142340855	5	FE IVW	0.7
ukb-b-7663	Types of physical activity in last 4 weeks: Strenuous sports	460376.0	Males and Females	6164#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.9638219628799031	0.0288777804550124	0.564052350130941	3	Simple mean	0.69
ukb-b-16886	Types of transport used (excluding work): Car/motor vehicle	460491.0	Males and Females	6162#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.515149465964846	-0.40952415456016206	0.6292235452317441	4	FE IVW	1
ukb-b-16886	Types of transport used (excluding work): Car/motor vehicle	460491.0	Males and Females	6162#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.36040008737089596	-0.521075832611239	0.569728983084588	4	FE IVW	1
ukb-b-16886	Types of transport used (excluding work): Car/motor vehicle	460491.0	Males and Females	6162#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	1.99231135346529e-9	-1.97246210086005	0.32882958271852697	3	FE IVW	1
prot-a-2978	Tyrosine-protein kinase receptor Tie-1, soluble	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	2.7833123924937805e-11	-0.0313564852822283	0.004709876810964001	4	FE IVW	1
prot-a-2978	Tyrosine-protein kinase receptor Tie-1, soluble	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.58698880227825e-17	-0.0375330030908785	0.00440496053905021	4	FE IVW	1
prot-a-2978	Tyrosine-protein kinase receptor Tie-1, soluble	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0316187112989401	-0.0267246442761592	0.0124347057974453	4	FE IVW	1
ukb-d-ULCERNAS	Ulcerative colitis, NAS	361194.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.781193144422605	0.73165480098959	2.634083196978	5	FE IVW	1
ukb-d-ULCERNAS	Ulcerative colitis, NAS	361194.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.604438239290747	-1.79562187052376	3.46625938098064	5	FE IVW	1
ukb-d-ULCERNAS	Ulcerative colitis, NAS	361194.0	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	9.69548788717912e-10	10.4349019337481	1.70662653341717	5	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.9411918291268149	0.0380532232723567	0.515822230332643	5	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.810348855799185	0.146711151329297	0.611357578415304	5	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0019850284186553697	1.51863925833026	0.49107755168751294	3	FE IVW	1
prot-a-2747	Urea transporter 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.286919071843682	-0.0133567762216705	0.0125426966441861	4	FE IVW	1
prot-a-2747	Urea transporter 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.41678928020455097	-0.0121328601270541	0.0149418705659892	4	FE IVW	1
prot-a-2747	Urea transporter 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	3.3405713253384e-4	-0.0413379234511701	0.011523251295562	4	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	European	2014	Shin	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00175555267063471	-0.48215258145128104	0.15410420361577698	3	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	European	2014	Shin	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00921307258524833	-0.612831393800239	0.23533827256345702	3	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	European	2014	Shin	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.280261551239428	-0.36208614569757597	0.335348173775317	3	FE IVW	1
prot-a-3197	Vascular endothelial growth factor A, isoform 121	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	7.992747349840498e-83	0.0134103804700123	6.95579129400526e-4	3	FE IVW	1
prot-a-3197	Vascular endothelial growth factor A, isoform 121	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.389857580005401	0.00717779915436463	0.00834748485584443	3	FE IVW	1
prot-a-3197	Vascular endothelial growth factor A, isoform 121	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0581510283840754	0.0182676274499875	0.00964215965563972	3	FE IVW	1
prot-a-1622	Vascular endothelial growth factor receptor 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	1.50351517741165e-4	-0.0367703500543126	0.00970068993419773	4	FE IVW	1
prot-a-1622	Vascular endothelial growth factor receptor 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.28896660414269e-4	-0.044087199579826	0.0115153560299883	4	FE IVW	1
prot-a-1622	Vascular endothelial growth factor receptor 2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.35034004333062296	-0.0165166661920918	0.0176851237125309	4	FE IVW	1
ukb-a-434	Vascular/heart problems diagnosed by doctor: Heart attack	336683.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	0.61846212595262	-0.606539752963286	1.2178752687303502	9	Weighted median	0.75
ukb-a-434	Vascular/heart problems diagnosed by doctor: Heart attack	336683.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	0.8986991598561099	0.21369924828265	1.67864247910024	5	Penalised median	0.71
ukb-a-434	Vascular/heart problems diagnosed by doctor: Heart attack	336683.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	0.00334037156620108	-5.7551641768877495	1.9611777144976699	11	Simple median	0.72
prot-a-3214	Vitronectin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.5604610906806049	0.0017250187940691401	0.00296315166302067	3	FE IVW	1
prot-a-3214	Vitronectin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0153221476159673	-0.0148265162106956	0.00611484986667009	3	FE IVW	1
prot-a-3214	Vitronectin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	2.1744317619435e-6	0.0332504891155409	0.00702005807121566	3	FE IVW	1
ieu-a-69	Waist circumference	127469.0	Females	Adjusted for BMI	European	2015	Shungin D	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	6.68371232426794e-4	-0.353633974544348	0.0871062484576079	20	Weighted mode	0.72
ieu-a-69	Waist circumference	127469.0	Females	Adjusted for BMI	European	2015	Shungin D	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.607936477156928	0.0464732142857143	0.0905873138787481	14	Simple median	0.75
ieu-a-69	Waist circumference	127469.0	Females	Adjusted for BMI	European	2015	Shungin D	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.48134788616415003	-0.0729568811267928	0.10157708521681501	20	RE IVW	0.8
ieu-a-65	Waist circumference	104405.0	Males	NA	European	2015	Shungin D	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0355130443647115	-0.239473684210526	0.113901687494105	15	Simple median	0.75
ieu-a-65	Waist circumference	104405.0	Males	NA	European	2015	Shungin D	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0823288317556118	-0.41324421350863705	0.19833604320606002	7	Simple mode	0.75
ieu-a-65	Waist circumference	104405.0	Males	NA	European	2015	Shungin D	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	1.7749717350140702e-4	-0.583853954663332	0.155733340188895	10	Penalised median	0.76
ieu-a-75	Waist-to-hip ratio	118003.0	Females	NA	European	2015	Shungin D	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0317358543319064	-0.25663830283249806	0.11069950096985301	20	Simple mean	0.77
ieu-a-75	Waist-to-hip ratio	118003.0	Females	NA	European	2015	Shungin D	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00347281376392235	-0.30625	0.10479195478051198	15	Simple median	0.78
ieu-a-75	Waist-to-hip ratio	118003.0	Females	NA	European	2015	Shungin D	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0186104070850206	-0.30751468119211794	0.13067690970256	16	Penalised median	0.86
ieu-a-77	Waist-to-hip ratio	94429.0	Males	NA	European	2015	Shungin D	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0676415411603822	-0.533264973300372	0.14621628281307	3	RE IVW	0.64
ieu-a-77	Waist-to-hip ratio	94429.0	Males	NA	European	2015	Shungin D	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00114050190668886	-0.5070300176941911	0.155848266253806	4	Penalised median	0.63
ieu-a-77	Waist-to-hip ratio	94429.0	Males	NA	European	2015	Shungin D	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.00365473230412904	-0.7078451310054851	0.243536967778856	4	Penalised median	0.69
ieu-a-109	Waist-to-hip ratio	73137.0	Females	NA	European	2013	Randall JC	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	2.5933777428017996e-4	-0.26175394134019303	0.0716573021362891	4	FE IVW	1
ieu-a-109	Waist-to-hip ratio	73137.0	Females	NA	European	2013	Randall JC	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	4.57629370419079e-5	-0.35246833995013793	0.0864682482970183	4	FE IVW	1
ieu-a-109	Waist-to-hip ratio	73137.0	Females	NA	European	2013	Randall JC	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.160443483506533	-0.176226424223377	0.12555481404208998	4	FE IVW	1
ukb-b-12039	Weight	454893.0	Males and Females	23098: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.6569453592480979	0.0683042315768565	0.153661035073371	353	Simple mode	0.71
ukb-b-12039	Weight	454893.0	Males and Females	23098: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.009288863099945529	-0.434499597274453	0.166150020440344	367	Simple mode	0.72
ukb-b-12039	Weight	454893.0	Males and Females	23098: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	1.76903078989095e-6	-0.6354043149534689	0.131187481929938	443	RE Egger	0.64
ukb-a-249	Weight	336227.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	0.21207011048415697	0.170625369489752	0.136358737862227	236	Simple mode	0.76
ukb-a-249	Weight	336227.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	0.790057338836064	0.049321077373415	0.18505321716697498	249	Simple mode	0.73
ukb-a-249	Weight	336227.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0017040175955953302	-0.17628574561180105	0.0556927258705645	309	RE IVW	0.68
ieu-a-107	Weight	73137.0	Females	NA	European	2013	Randall JC	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0024188272437856303	-0.5301079021930301	0.105729061893442	7	Simple mode	0.81
ieu-a-107	Weight	73137.0	Females	NA	European	2013	Randall JC	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0134696356238424	-0.44299765121023604	0.128039284030534	7	Simple mode	0.8
ieu-a-107	Weight	73137.0	Females	NA	European	2013	Randall JC	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.00859403733184595	-0.582104708891229	0.17403170977804003	10	Simple mean	0.73
ukb-a-294	Wheeze or whistling in the chest in last year	331257.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	0.966318123616357	0.00782655863036387	0.183855861954561	32	Simple mean	0.83
ukb-a-294	Wheeze or whistling in the chest in last year	331257.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	0.6071605320181209	-0.303502381374625	0.5836742838526071	29	Simple mode	0.83
ukb-a-294	Wheeze or whistling in the chest in last year	331257.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	0.003176600837437	0.867940451338338	0.294206061335395	32	FE IVW	0.74
ukb-b-14540	Whole body water mass	454888.0	Males and Females	23102: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.710286354312235	0.0614132404109298	0.165202709481604	388	Simple mode	0.75
ukb-b-14540	Whole body water mass	454888.0	Males and Females	23102: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.938405997981683	0.0108774375994987	0.14069484757323902	502	Weighted mode	0.71
ukb-b-14540	Whole body water mass	454888.0	Males and Females	23102: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.00117720656098187	-0.517422895815373	0.15856772219572	503	RE Egger	0.67
ukb-b-6519	Worrier / anxious feelings	450765.0	Males and Females	1980: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	7.60678360808077e-4	0.692129438052855	0.205579734901403	55	Penalised median	0.78
ukb-b-6519	Worrier / anxious feelings	450765.0	Males and Females	1980: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.282270499757274	0.15651610084526	0.14402624374231698	52	Simple mean	0.73
ukb-b-6519	Worrier / anxious feelings	450765.0	Males and Females	1980: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0101395665543823	0.585645843618443	0.22778620280660197	60	FE IVW	0.77
ebi-a-GCST006478	Worry	348219.0	NA	NA	European	2018	Nagel M	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	8.83736422717051e-4	0.21102866977924398	0.059049126710826	44	RE IVW	0.75
ebi-a-GCST006478	Worry	348219.0	NA	NA	European	2018	Nagel M	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.12126677024799401	0.16293471863813802	0.10515456241273699	46	Weighted median	0.71
ebi-a-GCST006478	Worry	348219.0	NA	NA	European	2018	Nagel M	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0951005420679071	0.17985363591510198	0.10548950749379901	46	RE IVW	0.75
met-a-485	X-02269	7701.0	Males and Females	NA	European	2014	Shin	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	2.7609667081084398e-5	0.183971010694987	0.0438826971132689	2	FE IVW	1
met-a-485	X-02269	7701.0	Males and Females	NA	European	2014	Shin	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	3.76099010766116e-18	0.262875288056041	0.0302649619074808	2	FE IVW	1
met-a-485	X-02269	7701.0	Males and Females	NA	European	2014	Shin	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	1.3476205681712e-31	0.136899433881358	0.0117055411570144	2	FE IVW	1
met-a-505	X-03056--N-[3-(2-Oxopyrrolidin-1-yl)propyl]acetamide	7812.0	Males and Females	NA	European	2014	Shin	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.12506012884613701	0.0866529882202226	0.0564928199928825	4	FE IVW	1
