exposure.id	exposure	outcome	nsnp	effect_direction	used_instrument	exposure_cat	method	egger_intercept	egger_intercept_less_than_0.05	heterogeneity_Q_pval	heterogeneity_Q_pval_less_than_0.05	Fst	hazards	used_inst_code
prot-a-1610	Potassium voltage-gated channel subfamily E member 2	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1622	Vascular endothelial growth factor receptor 2	HER2	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	0.02508292878503202	TRUE	0.6482912047540516	FALSE	158.2292146547896		*
prot-a-1644	Killer cell immunoglobulin-like receptor 2DL5A	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1666	Kallikrein-7	HER2	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.03024374560361066	TRUE	0.5077584984355823	FALSE	139.8640987105111		*
prot-a-1744	Leukocyte immunoglobulin-like receptor subfamily B member 2	HER2	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.02550720190298853	TRUE	0.2684141148268644	FALSE	285.5110920239602		*
prot-a-1833	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	HER2	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	0.07258345266923091	FALSE	0.4880697004918357	FALSE	61.84001603128789	P	*
prot-a-1835	Epididymis-specific alpha-mannosidase	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1858	Matrilin-3	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1930	Myeloperoxidase	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-197	Cyclic AMP-dependent transcription factor ATF-6 alpha	HER2	1	overlaps null	cis_lessStringent_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2007	Neural cell adhesion molecule 1	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-2025	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-2073	Pro-FMRFamide-related neuropeptide FF	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.06670683897388957	FALSE	0.7909658223806161	FALSE	272.3163399028714	P	
prot-a-2082	Neuropeptide W	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2087	Oxysterols receptor LXR-beta	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.02041504374664068	TRUE	0.597690158679577	FALSE	98.06987279002658		
prot-a-213	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2	HER2	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-2166	Platelet-activating factor acetylhydrolase IB subunit beta	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.06308488564551755	FALSE	0.1421402283118341	FALSE	51.05793292876007	P	
prot-a-2189	PAX-interacting protein 1	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.04147697887848364	TRUE	0.5611474972444324	FALSE	45.85395231194759		
prot-a-2205	Protocadherin beta-4	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.05642206011318102	FALSE	0.6154610668690478	FALSE	97.93019577594453	P	
prot-a-2291	Secretory phospholipase A2 receptor	HER2	1	overlaps null	cis_5e-08_r2=0.001	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2308	Plexin-B2	HER2	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-2337	Neutrophil-activating peptide 2	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.0905559110701676	FALSE	0.11285999285903	FALSE	46.33588262140548	P	
prot-a-2341	Peptidyl-prolyl cis-trans isomerase E	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2356	Lysosomal Pro-X carboxypeptidase	HER2	1	overlaps null	genome-wide	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	
prot-a-2357	PR domain zinc finger protein 1	HER2	3	positive	genome-wide	Proteins	Inverse variance weighted	-0.5433279732761568	FALSE	0.2340121122413794	FALSE	321.1628448099249	P	
prot-a-2392	Trypsin-2	HER2	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-2396	Myeloblastin	HER2	3	positive	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	5.586438656603871e-4	TRUE	0.8054633184199331	FALSE	214.0835944165729		*
prot-a-2427	Prostaglandin F2 receptor negative regulator	HER2	5	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.00712376893801719	TRUE	0.4392902843953183	FALSE	308.9806139829305		*
prot-a-2486	DNA repair protein RAD51 homolog 4	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.0671413925311336	FALSE	0.148979496841106	FALSE	161.6045166902148	P	
prot-a-2493	Retinoic acid receptor responder protein 1	HER2	2	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-2575	rRNA methyltransferase 3, mitochondrial	HER2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00890207379112268	TRUE	0.5928474501434164	FALSE	268.8010808261785		
prot-a-2616	Protein S100-A13	HER2	1	overlaps null	genome-wide	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	
prot-a-2629	Diamine acetyltransferase 2	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2666	L-Selectin	HER2	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-2744	SLAM family member 7	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.02840967485725334	TRUE	0.5829480997503548	FALSE	130.4280317215262		
prot-a-2747	Urea transporter 2	HER2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.03194667269667566	TRUE	0.9129640601906835	FALSE	147.094075808277		
prot-a-2815	Maspardin	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.03839793601811684	TRUE	0.0820904127731864	FALSE	186.4573664593536		
prot-a-2820	Serine protease inhibitor Kazal-type 6	HER2	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-2824	Kunitz-type protease inhibitor 2	HER2	3	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	0.09657342210107409	FALSE	0.01466031007065136	TRUE	690.2075805126892	HP	*
prot-a-2877	Serine/threonine-protein kinase 16	HER2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.04839831550015263	TRUE	0.714721709385205	FALSE	46.03806323454322		
prot-a-2891	Extracellular sulfatase Sulf-2	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-2892	Estrogen sulfotransferase	HER2	3	positive	genome-wide	Proteins	Inverse variance weighted	-0.0304833045933151	TRUE	0.7644653375676301	FALSE	123.0106694348609		
prot-a-2904	Histone-lysine N-methyltransferase SUV420H2	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.01816532314805912	TRUE	0.9368069267403598	FALSE	32.81934833667277		
prot-a-2951	Trefoil factor 1	HER2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.05650315130311591	FALSE	0.5651606269846032	FALSE	42.13958191684817	P	
prot-a-2959	Transferrin receptor protein 1	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-2978	Tyrosine-protein kinase receptor Tie-1, soluble	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-3000	Transmembrane protein 132C	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-305	Complement C1q tumor necrosis factor-related protein 5	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-3076	Torsin-1A-interacting protein 1	HER2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00844899688536019	TRUE	0.9263696177781257	FALSE	109.1942551914585		
prot-a-3093	Protein-tyrosine sulfotransferase 2	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-3109	Thiosulfate sulfurtransferase	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.02986468941882929	TRUE	0.748773717245527	FALSE	527.1197543652609		
prot-a-3197	Vascular endothelial growth factor A, isoform 121	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-3214	Vitronectin	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-3243	Xyloside xylosyltransferase 1	HER2	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-3258	Zinc fingers and homeoboxes protein 3	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.01922820153096542	TRUE	0.9419410756030284	FALSE	38.45210883068818		
prot-a-346	Calcium/calmodulin-dependent protein kinase type 1	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.1280064385615414	FALSE	0.367591082796801	FALSE	962.121209780234	P	
prot-a-347	Calcium/calmodulin-dependent protein kinase type 1D	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.03972572301302225	TRUE	0.6064449992501568	FALSE	84.64450553078537		
prot-a-366	Calpastatin	HER2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00679700765780061	TRUE	0.9107171605613696	FALSE	59.14026241650159		
prot-a-381	Coiled-coil domain-containing protein 134	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.02544044062003299	TRUE	0.746458036634656	FALSE	36.55050076075315		
prot-a-390	C-C motif chemokine 14	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.03152596984096512	TRUE	0.7921285289883754	FALSE	214.2442466442593		
prot-a-392	C-C motif chemokine 15	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-399	C-C motif chemokine 23	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-426	CD209 antigen	HER2	2	positive	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-486	Cadherin-7	HER2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00873659581788127	TRUE	0.9702193622105826	FALSE	97.42070837547986		
prot-a-488	Cadherin-related family member 3	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-521	Complement factor H-related protein 5	HER2	4	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	0.02712155412709017	TRUE	0.4310245185688603	FALSE	193.0158360210202		*
prot-a-532	Cell growth regulator with EF hand domain protein 1	HER2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00617816605623463	TRUE	0.7535899711645733	FALSE	64.08736259726435		
prot-a-550	Carbohydrate sulfotransferase 11	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-586	Dual specificity protein kinase CLK2	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00364334202170134	TRUE	0.5544973536349285	FALSE	131.244178105077		
prot-a-609	Contactin-5	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-643	Carboxypeptidase A4	HER2	3	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	0.1079331683907294	FALSE	0.09171090815189768	FALSE	591.1351558561936	P	*
prot-a-648	Probable carboxypeptidase X1	HER2	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-67	Alcohol dehydrogenase [NADP(+)]	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.0242066346828538	TRUE	0.7035488612021361	FALSE	423.4249298787807		
prot-a-674	Beta-crystallin B2	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.1868217886211097	FALSE	0.1020132269522843	FALSE	41.77012977463773	P	
prot-a-706	Cystatin-8	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-710	Cardiotrophin-1	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.2684120160181646	FALSE	0.3817644143534497	FALSE	313.5289337034602	P	
prot-a-735	CUB and zona pellucida-like domain-containing protein 1	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-760	Cytohesin-4	HER2	3	negative	genome-wide	Proteins	Inverse variance weighted	0.07533679054991603	FALSE	0.4290425526660885	FALSE	33.70141112540525	P	
prot-a-766	Discoidin, CUB and LCCL domain-containing protein 2	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-831	Delta-like protein 1	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-836	DnaJ homolog subfamily B member 11	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-842	DnaJ homolog subfamily B member 9	HER2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.06576292869893004	FALSE	0.4570188518770156	FALSE	103.0020698695623	P	
prot-a-884	Endothelin-converting enzyme 1	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.04096927193638845	TRUE	0.6966538719668851	FALSE	54.59631171122775		
prot-a-977	Epiregulin	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-995	Protein eva-1 homolog C	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.01385609225351866	TRUE	0.09125235495379444	FALSE	219.3082177679388		
prot-b-38	interleukin 1 receptor like 1	HER2	4	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.06863639179693849	FALSE	0.2935744043776556	FALSE	204.3529414085798	P	*
prot-b-55	growth differentiation factor 15	HER2	1	overlaps null	genome-wide	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	
prot-b-71	fatty acid binding protein 4	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.08509109266854116	FALSE	0.8031627639650336	FALSE	36.77191193098646	P	
ukb-a-11	Morning/evening person (chronotype)	HER2	76	positive	NA	Sleep	Inverse variance weighted	0.00691018208770432	TRUE	0.4172926175620037	FALSE	45.02228723870224		*
ukb-a-13	Sleeplessness / insomnia	HER2	26	overlaps null	NA	Sleep	Inverse variance weighted	0.04151462386831643	TRUE	0.1136421653148499	FALSE	39.43460993869475		*
ukb-a-14	Snoring	HER2	20	overlaps null	NA	Sleep	Inverse variance weighted	-0.00396711065497759	TRUE	0.01967188356932348	TRUE	37.56408325002497	H	*
ukb-a-195	Sitting height	HER2	408	overlaps null	NA	Antrophometric	Inverse variance weighted	-1.118169471461543e-4	TRUE	0.06651869672135757	FALSE	99.4222248872342		*
ukb-a-30	Average weekly fortified wine intake	HER2	1	overlaps null	NA	Alcohol	Wald ratio	NA	NA	NA	NA	NA	X	*
ukb-a-316	Had menopause	HER2	8	overlaps null	NA	Reproductive	Inverse variance weighted	0.02961531689991198	TRUE	0.07069670689650492	FALSE	55.02870940087162		*
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	HER2	7	overlaps null	NA	Physical activity	Inverse variance weighted	0.03534366246623967	TRUE	0.6759429409552105	FALSE	32.16090231670491		*
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	HER2	3	overlaps null	NA	Physical activity	Inverse variance weighted	-0.2021078559676796	FALSE	0.5923276245838062	FALSE	39.63119445602797	P	*
ukb-a-491	Medication for cholesterol  blood pressure or diabetes: Insulin	HER2	7	negative	NA	Drugs	Inverse variance weighted	-0.03206806721643977	TRUE	0.7388146411186625	FALSE	119.7214419137982		*
ukb-b-1004	Added milk to espresso	HER2	1	overlaps null	NA	Diet and supplements	Wald ratio	NA	NA	NA	NA	NA	X	*
ukb-b-11189	Type of special diet followed: Gluten-free	HER2	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.02233084873158829	TRUE	0.8677472680965969	FALSE	79.85451212258388		*
ukb-b-12039	Weight	HER2	441	overlaps null	NA	Antrophometric	Inverse variance weighted	0.00274433458397594	TRUE	0.01523390067826173	TRUE	74.1303730267184	H	*
ukb-b-1209	Number of live births	HER2	10	overlaps null	NA	Reproductive	Inverse variance weighted	-0.1200293882276811	FALSE	0.00738180338476827	TRUE	39.62699726887085	HP	*
ukb-b-14540	Whole body water mass	HER2	507	overlaps null	NA	Antrophometric	Inverse variance weighted	0.00479538255911513	TRUE	0.00363228956377219	TRUE	90.84998262786584	H	*
ukb-b-15555	Unsalted peanuts intake	HER2	4	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.1229465063948505	FALSE	0.1760442500823746	FALSE	33.32550328933891	P	*
ukb-b-16576	Dried fruit intake	HER2	40	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.00561657719689395	TRUE	0.5852809819522377	FALSE	41.92758508620368		*
ukb-b-16886	Types of transport used (excluding work): Car/motor vehicle	HER2	5	overlaps null	NA	Physical activity	Inverse variance weighted	0.013685748545418	TRUE	0.420563475602221	FALSE	33.8842292644038		*
ukb-b-1707	Average weekly spirits intake	HER2	3	overlaps null	NA	Alcohol	Inverse variance weighted	-0.265068280095183	FALSE	0.00736172302758482	TRUE	38.45534914839114	HP	*
ukb-b-17422	Age at menopause (last menstrual period)	HER2	101	positive	NA	Reproductive	Inverse variance weighted	-0.0014193671918057	TRUE	0.6609368154489053	FALSE	89.48567269373162		*
ukb-b-17616	Treatment/medication code: xalatan 0.005% eye drops	HER2	5	overlaps null	NA	Drugs	Inverse variance weighted	-0.1073205669786302	FALSE	0.1693909939429852	FALSE	34.25167083332275	P	*
ukb-b-18541	Ever used hormone-replacement therapy (HRT)	HER2	6	overlaps null	NA	Reproductive	Inverse variance weighted	-0.00645060351285032	TRUE	0.2889274423549666	FALSE	64.72525380269813		*
ukb-b-19921	Impedance of whole body	HER2	483	positive	NA	Antrophometric	Inverse variance weighted	-2.730414232465679e-4	TRUE	9.619990486150517e-6	TRUE	75.18265923070739	H	*
ukb-b-2346	Duration of moderate activity	HER2	6	overlaps null	NA	Physical activity	Inverse variance weighted	0.05376652728984235	FALSE	0.3359457167724916	FALSE	31.81627167357332	P	*
ukb-b-3599	Never eat eggs, dairy, wheat, sugar: Wheat products	HER2	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.2125231786794404	FALSE	0.08439279090019526	FALSE	353.1038066159157	P	*
ukb-b-4564	Age last used hormone-replacement therapy (HRT)	HER2	4	overlaps null	NA	Reproductive	Inverse variance weighted	-0.0412852496469204	TRUE	0.3517480564209014	FALSE	39.42712396175803		*
ukb-b-4650	Comparative body size at age 10	HER2	204	negative	NA	Antrophometric	Inverse variance weighted	0.00835739799440123	TRUE	3.324405627884447e-4	TRUE	77.89082265410606	H	*
ukb-b-4801	Number of unsuccessful stop-smoking attempts	HER2	3	overlaps null	NA	Smoking	Inverse variance weighted	-0.1972146377905853	FALSE	0.01334530433215798	TRUE	35.42741736850068	HP	*
ukb-b-4955	Dairy smoothie intake	HER2	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.3736265933886767	FALSE	0.3992141406966649	FALSE	36.57996659926752	P	*
ukb-b-6445	Ever had hysterectomy (womb removed)	HER2	2	overlaps null	NA	Reproductive	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
ukb-b-6500	Pancake intake	HER2	2	overlaps null	NA	Diet and supplements	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
ukb-b-7663	Types of physical activity in last 4 weeks: Strenuous sports	HER2	6	overlaps null	NA	Physical activity	Inverse variance weighted	0.01391708305890195	TRUE	3.291024294393017e-4	TRUE	38.25328166832433	H	*
ukb-b-8006	Poultry intake	HER2	7	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.06819144856870556	FALSE	0.5193051218161431	FALSE	32.55411711928235	P	*
ukb-b-8865	Time spent doing light physical activity	HER2	2	overlaps null	NA	Physical activity	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
ukb-d-1418_1	Milk type used: Full cream	HER2	3	positive	NA	Diet and supplements	Inverse variance weighted	-0.07101299106653963	FALSE	0.3705132369565017	FALSE	38.18099202796796	P	*
ukb-d-1418_3	Milk type used: Skimmed	HER2	3	negative	NA	Diet and supplements	Inverse variance weighted	0.07996349125530139	FALSE	0.4231538640786763	FALSE	47.73182550284761	P	*
